actual,predicted
300,314.796661377
300,250.7938995361
65,54.2142715454
150,135.286315918
150,134.5219726562
165,184.3874206543
400,390.3988647461
140,135.1055603027
200,187.9633026123
225,209.0465393066
150,142.4402008057
55,102.5664596558
400,390.3988647461
250,240.4712219238
30,118.4108047485
250,272.997467041
75,74.2076339722
130,109.0223007202
40,34.2891921997
200,163.8231964111
115,245.5044708252
115,89.7985916138
200,198.3014221191
700,781.2199707031
220,233.4850616455
400,394.0514221191
60,46.2105789185
75,81.8054428101
135,141.0348052979
150,137.2039794922
115,133.9482574463
70,63.2703018188
400,390.5970458984
80,62.0637588501
150,139.8549957275
90,177.0144805908
175,194.4135894775
175,272.8261108398
80,169.3088989258
550,417.2312011719
70,109.8817214966
155,135.2185668945
70,67.5207138062
400,235.433883667
205,197.3425140381
400,329.4462585449
175,191.8783569336
165,157.2456207275
110,97.1492080688
40,43.6376724243
250,242.067565918
220,241.1903381348
150,133.2511444092
70,74.2213973999
80,77.2791519165
900,870.2944946289
150,142.9262695312
35,25.0674819946
90,101.45677948
75,62.4323348999
45,138.5116729736
230,236.4693145752
200,208.2518157959
350,369.1878662109
350,761.1244506836
160,146.2134094238
75,111.8008804321
80,101.4958267212
650,1056.7111816406
600,997.6750488281
325,1059.7056884766
150,132.491607666
190,163.7806091309
85,77.1766586304
1300,1300.1968994141
145,133.5276794434
215,256.0665588379
450,463.1343688965
450,319.6857910156
450,422.7865905762
200,180.5579986572
400,387.4180603027
150,129.9017333984
105,165.7828979492
300,295.8682861328
1500,1540.9405517578
1000,992.0054321289
110,94.2988510132
125,117.6572952271
150,135.3125152588
195,179.3387908936
125,109.0223007202
45,40.390083313
230,234.9468841553
45,72.6453018188
20,193.2333221436
80,83.691734314
200,173.8755645752
60,54.0209884644
150,202.0233001709
250,253.7461242676
40,72.893196106
70,84.7134628296
750,633.1324462891
90,77.1766586304
150,146.5820007324
780,733.2770385742
35,32.7971572876
600,526.2249145508
2900,3095.2548828125
15,69.422996521
100,68.1525802612
700,646.1362304688
150,148.2911682129
60,100.8021774292
65,124.6814346313
80,77.2791519165
30,119.0280380249
85,156.4582824707
600,551.0050048828
495,583.1398925781
1400,1318.3889160156
170,140.5383758545
35,67.5796585083
195,197.2752227783
550,467.1681518555
85,79.072517395
60,45.0447463989
195,177.8746795654
125,138.5280303955
145,135.2134094238
70,75.5918197632
890,913.1907958984
545,562.6931762695
45,30.5803909302
70,62.4892349243
200,186.927230835
305,312.7645568848
50,36.0810623169
30,54.7715988159
125,119.3487319946
25,69.3288192749
600,557.0286865234
60,89.8976974487
75,172.040145874
190,179.5764770508
35,27.4638442993
95,98.4072341919
275,293.6885681152
200,173.9096832275
110,95.5950546265
20,20.9596939087
55,82.3888473511
1000,704.6519775391
450,413.9143981934
250,252.5960998535
165,169.8366546631
150,123.1627731323
250,232.8880157471
160,145.9263916016
110,102.8237686157
60,93.4650802612
25,70.8542556763
115,123.0550918579
150,177.6314086914
160,131.6318206787
25,24.3364334106
260,257.0598144531
100,50.3043441772
40,171.2105102539
235,219.0866394043
110,113.6072158813
115,102.6726608276
340,343.5542297363
35,62.3113937378
25,27.6916885376
45,34.1477737427
80,235.4776000977
150,143.9766998291
70,66.1793441772
75,62.3332290649
120,101.7137527466
45,31.6522903442
1000,951.8182373047
750,803.2926635742
90,101.1086196899
75,70.5844039917
110,136.9486083984
125,106.1158676147
100,120.1424942017
35,39.4417800903
150,163.2437744141
50,94.6840896606
40,72.6918106079
180,201.1819000244
125,110.7927780151
700,633.3190917969
200,199.7631072998
170,189.7646789551
95,101.1086196899
100,85.8687667847
950,1027.4291992188
80,192.1348419189
35,32.9130630493
200,191.0370330811
110,105.3766860962
70,62.3113937378
450,438.7931518555
265,267.8999328613
120,100.8021774292
25,33.5604934692
25,36.0569229126
25,37.0444107056
25,37.0444107056
220,197.4953765869
40,37.4504470825
35,34.2915420532
30,26.4633255005
30,68.9133834839
1090,1132.0200195312
1250,1203.0823974609
55,39.4187393188
100,102.5079574585
160,189.58644104
135,155.9313201904
220,213.6266174316
30,57.8780288696
130,121.5297927856
200,196.7517547607
60,142.1256713867
550,633.5216064453
150,179.4356689453
200,196.7369384766
180,214.3963317871
175,168.3371582031
500,448.6881408691
500,448.6881408691
290,277.0928649902
595,478.0742492676
110,272.3605041504
10000,2264.2368164062
1250,1238.0892333984
80,62.639289856
600,481.5111083984
500,449.877746582
150,131.6318206787
85,79.1155471802
935,973.8159790039
100,98.8710861206
40,31.6807327271
100,83.5280075073
135,119.2084884644
1000,1162.9656982422
150,156.8363189697
200,173.7764587402
225,237.7447967529
190,209.1495361328
175,183.4192962646
500,516.395324707
85,94.9086227417
60,46.2105789185
385,356.6837463379
700,817.3898925781
350,372.054473877
120,255.1938476562
290,644.7591552734
795,792.520690918
425,399.0517883301
60,103.2251968384
125,140.9510498047
1250,1208.1949462891
120,101.7085952759
120,101.8077011108
125,112.4635391235
145,139.8549957275
145,143.4223632812
110,94.2988510132
145,139.7558898926
145,139.7558898926
145,139.7558898926
145,139.7558898926
40,37.0196609497
300,284.8345947266
145,198.9037628174
65,201.7481536865
130,174.6326751709
300,265.0921936035
60,102.0579605103
175,152.4535369873
40,71.8808364868
350,391.5068664551
50,115.6631851196
250,272.6205749512
40,35.8989639282
30,15.8053665161
125,112.5626449585
85,84.9455032349
80,69.0304794312
135,120.0682907104
300,348.0006713867
75,66.7468185425
150,138.7807769775
750,413.8457946777
75,86.6270980835
140,146.5237579346
85,84.1984024048
75,87.5445327759
600,365.449432373
135,158.694442749
65,54.9662246704
140,122.7707138062
130,108.8022079468
50,44.494178772
120,105.2759780884
1500,1525.5112304688
50,37.152961731
2000,2036.4946289062
70,65.0626449585
350,362.9036865234
15,-8.7773666382
140,122.7707138062
55,82.3888473511
315,400.2688293457
145,150.1244354248
60,103.7878189087
45,31.4401931763
90,85.321144104
150,147.4039001465
265,317.764251709
1170,1170.7615966797
425,375.4925842285
110,104.5261917114
685,810.1239624023
145,135.3125152588
390,360.6156005859
1000,1000.3909912109
130,136.4247741699
100,86.1956558228
110,104.5261917114
110,104.1576004028
185,192.3416748047
150,138.6729431152
150,207.2522583008
175,192.5177307129
490,464.5323181152
80,80.747428894
230,235.9964599609
225,189.6664276123
70,75.0863418579
300,299.6338806152
40,34.2891921997
640,679.5640258789
120,118.3025283813
250,242.4361419678
600,557.0286865234
325,441.6180114746
25,30.3001480103
35,31.0311965942
40,69.9893875122
75,81.4622268677
80,74.3224563599
135,160.0644378662
850,766.5961303711
175,192.4186096191
335,358.4258422852
190,156.3759002686
150,154.958404541
130,112.5626449585
275,288.3461303711
450,351.5491943359
90,78.1355514526
65,392.7039794922
150,135.111907959
105,106.516746521
85,84.1984024048
175,188.882522583
450,377.2825317383
70,60.4855270386
500,415.727722168
175,148.8861541748
850,462.1106872559
45,30.5803909302
300,292.971496582
250,239.3570709229
25,29.5305862427
85,91.8320846558
100,100.5038070679
730,823.6920166016
300,203.2423095703
150,127.9704818726
145,124.3039932251
170,152.5474853516
1095,1145.1597900391
55,85.9562149048
200,159.382598877
600,632.6407470703
570,564.4608764648
600,557.9875488281
95,109.1892776489
55,82.3888473511
120,232.1968383789
60,105.2759780884
165,183.4192962646
550,495.0561828613
1000,788.9234619141
600,546.4291992188
85,80.6449203491
40,70.8228225708
25,-44.5375595093
300,292.2991638184
50,75.7286300659
65,54.9662246704
600,535.0319213867
50,151.9329376221
115,109.0688095093
75,70.2530441284
50,49.3654708862
450,417.1205749512
600,567.1406860352
120,107.270942688
360,390.5970458984
165,156.1148529053
100,107.2934188843
100,203.5188140869
800,605.1296386719
50,36.0810623169
400,365.8430480957
195,196.3353424072
300,288.4452209473
135,119.2084884644
90,120.102104187
1000,1008.0866088867
550,418.5517883301
175,141.5963897705
105,90.6375198364
75,79.398399353
400,424.4733581543
60,145.6979675293
65,135.7147064209
65,113.441368103
595,550.6364135742
165,196.0421600342
595,633.5216064453
325,349.4651489258
445,320.2514038086
100,236.1321563721
75,89.8402938843
175,204.1930389404
325,232.2466278076
85,89.6428909302
600,529.4873046875
400,302.6640319824
100,90.1685562134
225,236.5684204102
110,99.3823776245
100,85.7279586792
35,75.5058822632
1500,1406.0471191406
35,31.224281311
665,640.6021118164
130,116.1300125122
1000,1036.4696044922
1000,987.428527832
175,168.779510498
45,32.6996231079
225,178.074508667
350,357.1041870117
80,103.0498275757
130,137.0153198242
1500,1434.4190673828
85,80.8379898071
90,94.8817367554
300,272.3913879395
150,116.1544265747
230,205.5648040771
365,379.6339111328
130,138.8798828125
95,266.9943847656
550,460.086151123
500,448.0990905762
500,426.3549804688
900,776.7545776367
200,173.1952209473
775,817.3898925781
40,32.5437088013
175,201.1819000244
155,138.4903564453
115,101.8077011108
140,112.2047348022
120,113.0930557251
400,369.3467102051
650,639.0373535156
155,154.5528259277
40,31.5816116333
950,968.8708496094
200,198.9622497559
300,301.8995666504
75,66.9586257935
30,28.6117324829
70,62.4892349243
75,60.7747116089
110,92.6576461792
55,32.2891616821
475,479.9903259277
75,97.7885818481
645,679.6547241211
135,145.4408111572
210,197.9880828857
600,526.6076660156
25,-8.7773666382
700,575.6995239258
60,91.4249801636
270,291.3623352051
55,85.9562149048
25,57.5094528198
175,164.6245727539
150,138.3908843994
250,221.3651885986
675,590.2559814453
525,536.5608520508
175,169.3335723877
60,55.4092788696
135,173.304107666
150,157.5638885498
70,58.8234939575
2300,1983.4571533203
900,308.3600769043
50,38.4783706665
25,57.7745132446
10000,9526.4541015625
240,243.522857666
600,362.3301696777
300,302.8066711426
150,153.2718505859
60,40.7569046021
1250,895.7130737305
100,84.0764083862
85,86.4467544556
500,462.9172363281
145,133.4435424805
900,848.3328857422
90,78.96900177
2000,1889.1854248047
70,72.3524246216
100,102.5079574585
25,29.5305862427
100,94.8883132935
75,73.4078903198
900,872.6740112305
220,180.7840576172
35,67.5876541138
25,34.1461257935
35,-15.7075119019
125,142.8675079346
150,142.8675079346
210,210.0576019287
100,99.9556350708
75,62.4462356567
110,97.2609329224
110,106.8792495728
210,226.9261016846
200,195.215637207
65,74.0824661255
225,224.3368682861
755,785.6727294922
245,238.6740264893
125,175.86668396
250,299.4677734375
550,521.2030639648
30,29.6297073364
95,89.4886856079
300,266.4568786621
65,215.6910095215
115,114.2918319702
175,183.4192962646
130,114.8060379028
1900,1967.1218261719
35,27.5629348755
65,134.7524719238
160,185.9199523926
250,236.695892334
100,86.7141799927
70,112.3926467896
65,100.6526412964
65,128.6983947754
25,29.682258606
250,272.2009887695
50,86.3680343628
105,78.6675643921
60,89.8976974487
250,243.9990692139
350,368.3326416016
495,409.0018615723
120,119.3937606812
295,263.5121154785
355,360.1422119141
200,164.6866607666
250,262.2066040039
70,60.3864212036
400,282.040435791
190,185.6081848145
850,843.9906616211
195,202.6460266113
35,9.1337356567
155,132.6100921631
140,138.2277526855
900,769.6280517578
450,391.477722168
550,418.0003051758
120,115.7015151978
375,326.5563354492
125,137.4307403564
320,301.6448669434
250,203.8053436279
450,450.9837646484
70,70.7216720581
520,535.6716308594
150,160.8321075439
50,36.0810623169
75,62.5453414917
60,162.2070770264
90,86.9468612671
545,449.6470336914
25,38.5374526978
240,231.287322998
300,278.7033691406
500,517.1236572266
175,162.7099761963
1500,1511.2067871094
135,145.8681488037
100,103.9720687866
115,114.1839828491
50,83.9773025513
150,137.0608978271
100,193.717956543
1000,938.8280639648
345,371.3932495117
450,316.847442627
175,171.3160400391
350,511.193145752
195,160.9709777832
210,145.7640380859
125,438.4953308105
390,313.7163085938
150,138.8798828125
75,175.4135131836
400,410.068359375
1850,1836.2331542969
250,232.664642334
190,193.4766235352
1000,955.1653442383
450,428.1044311523
1495,1430.630859375
150,348.3778991699
525,527.0741577148
300,312.6492614746
125,132.5406188965
250,263.807800293
115,216.7598114014
250,226.3281707764
110,108.4045791626
65,59.5783920288
200,158.0550994873
400,339.764465332
190,244.3191986084
175,274.3955993652
145,140.7993774414
250,246.0025787354
1000,694.2377929688
25,38.9776382446
35,48.3258743286
450,1043.0415039062
200,181.7940979004
800,800.0662231445
45,89.4834213257
150,162.5036315918
320,326.4545288086
40,30.622718811
100,101.6315536499
250,248.469833374
100,234.9272918701
500,448.6881408691
750,817.3639526367
600,493.8697509766
175,187.5394287109
140,129.0181884766
100,92.4224014282
150,167.1376342773
125,108.9013137817
55,86.0501785278
650,689.1559448242
70,67.7650680542
500,298.5567321777
550,365.5778808594
130,136.216583252
195,207.6803436279
250,258.4329833984
380,394.621307373
70,60.3864212036
50,181.4911499023
200,206.587097168
155,322.9467468262
60,43.0100479126
50,76.4180526733
100,90.2815628052
100,215.3247375488
40,64.9773483276
140,122.7758712769
140,139.7257995605
400,282.0657653809
850,760.2747802734
155,145.3417053223
155,145.3417053223
275,346.2222900391
150,134.5998687744
250,246.8494262695
85,80.6310348511
875,372.7649230957
450,221.0152587891
25,-4.7274398804
100,218.5909118652
65,138.9255065918
40,64.198890686
125,136.9970245361
60,52.6075363159
80,60.8694229126
270,272.931427002
40,68.9313735962
50,113.7653121948
160,179.4610443115
75,80.846534729
125,139.9141235352
300,283.3369140625
195,199.9384460449
160,142.7832641602
800,781.1423950195
250,179.2276763916
235,240.9589233398
1200,1133.7600097656
250,247.8434143066
100,230.6286468506
150,143.7903900146
35,28.4227371216
150,143.4269561768
200,193.8881378174
40,115.82787323
125,95.5638961792
750,616.9588012695
70,70.5600662231
60,89.8976974487
190,164.3380432129
2000,1647.32421875
1800,1821.5718994141
135,119.2084884644
500,392.4039611816
100,91.0283584595
200,205.8645172119
240,280.5594177246
430,457.1201171875
150,143.8894958496
55,48.1820449829
95,91.2060012817
800,753.2201538086
60,55.09740448
500,499.4777526855
250,254.2380523682
290,313.1331481934
150,127.9704818726
200,164.318069458
105,93.1267623901
250,246.4808502197
400,398.0756530762
95,86.8661880493
125,135.3125152588
100,66.2219009399
60,45.1482620239
100,261.02734375
185,155.739440918
225,219.990814209
75,93.1583786011
275,303.4438171387
1200,1156.7109375
500,470.8578491211
800,788.2124633789
475,406.5059814453
400,362.8213806152
1050,972.8018188477
575,450.6977539062
190,147.3509368896
250,253.1547546387
600,550.514465332
300,283.5071105957
115,101.7137527466
90,87.8877639771
400,357.6293945312
600,636.6618652344
75,62.4323348999
480,488.2791442871
55,94.2522354126
45,30.5803909302
95,84.0764083862
800,733.8442382812
550,414.1550292969
90,77.0775527954
800,748.1145019531
250,251.4498748779
150,140.5101165771
90,79.4594955444
450,411.4317321777
100,85.0353164673
385,347.746887207
65,56.7585830688
150,146.8852996826
200,184.0699768066
35,37.4173965454
400,390.5970458984
500,512.0877685547
280,274.7635498047
450,411.4924621582
345,361.6736450195
500,520.788269043
500,363.9743347168
200,208.7983093262
125,161.6179199219
90,87.0300216675
170,202.5469055176
45,31.5392837524
550,415.3004760742
650,667.8659667969
125,109.8602218628
75,99.7791519165
275,329.006072998
130,174.6326751709
50,88.7589492798
100,83.9773025513
600,538.510925293
125,109.8602218628
75,100.0356674194
300,308.5477600098
30,43.4526443481
85,79.2958908081
20,37.4888687134
80,77.2791519165
1230,1204.9782714844
95,59.5235214233
1125,1150.7401123047
210,196.1957397461
60,51.4416732788
165,196.3325805664
100,90.2815628052
200,198.7423095703
20,25.5612564087
40,34.2891921997
40,34.2891921997
35,31.130317688
75,80.8938674927
80,58.8788528442
150,143.5018005371
175,164.2956390381
450,376.6885375977
115,124.1431503296
250,217.0569152832
2050,2027.3881835938
345,381.113861084
100,111.3225479126
100,102.590461731
250,431.4605407715
65,55.7996749878
135,135.2185668945
50,68.0417098999
420,373.0378112793
65,116.9550247192
125,143.2948455811
200,262.9163818359
1200,1149.1666259766
95,84.1984024048
55,92.7888565063
660,748.1947631836
275,264.2274169922
150,149.1538391113
80,176.5979309082
140,126.4371871948
65,54.0073318481
95,75.8277359009
45,72.2767105103
2500,2556.138671875
200,167.4897155762
110,128.3146514893
100,87.5739822388
175,154.3847808838
250,263.3706665039
150,137.9415893555
80,80.8413772583
250,234.3112487793
350,362.5994873047
100,102.3254623413
250,237.8151702881
75,72.5978622437
